
28,255,128,0,255
11858,255,128,0,255
5824,255,128,0,255
9994,255,128,0,255
10156,255,128,0,255
12459,255,128,0,255
5717,255,128,0,255
8220,255,128,0,255
3975,255,128,0,255
1749,255,128,0,255
5327,255,128,0,255
10381,255,128,0,255
14787,255,128,0,255
2392,255,128,0,255
2346,255,128,0,255
10886,255,128,0,255
5695,255,128,0,255
13476,255,128,0,255
13729,255,128,0,255
6235,255,128,0,255
2686,255,128,0,255
765,255,128,0,255
7157,255,128,0,255
762,255,128,0,255
5530,255,128,0,255
14660,255,128,0,255
7110,255,128,0,255
1361,255,128,0,255
3770,255,128,0,255
5591,255,128,0,255
2165,255,128,0,255
9980,255,128,0,255
3192,255,128,0,255
2828,255,128,0,255
9128,255,128,0,255
7890,255,128,0,255
15116,255,128,0,255
7502,255,128,0,255
2935,255,128,0,255
2617,255,128,0,255
7643,255,128,0,255
13825,255,128,0,255
15424,255,128,0,255
6473,255,128,0,255
14576,255,128,0,255
12715,255,128,0,255
3504,255,128,0,255
4005,255,128,0,255
13236,255,128,0,255
1870,255,128,0,255
10416,255,128,0,255
14010,255,128,0,255
4592,255,128,0,255
6415,255,128,0,255
8670,255,128,0,255
1903,255,128,0,255
6024,255,128,0,255
10045,255,128,0,255
312,255,128,0,255
9362,255,128,0,255
3162,255,128,0,255
573,255,128,0,255
2957,255,128,0,255
16035,255,128,0,255
13122,255,128,0,255
7623,255,128,0,255
7114,255,128,0,255
2037,255,128,0,255
5862,255,128,0,255
6629,255,128,0,255
11740,255,128,0,255
13779,255,128,0,255
1849,255,128,0,255
6079,255,128,0,255
5756,255,128,0,255
3825,255,128,0,255
5408,255,128,0,255
14223,255,128,0,255
170,255,128,0,255
3315,255,128,0,255
483,255,128,0,255
15208,255,128,0,255
8147,255,128,0,255
5260,255,128,0,255
14138,255,128,0,255
14518,255,128,0,255
15729,255,128,0,255
10067,255,128,0,255
5872,255,128,0,255
5555,255,128,0,255
9613,255,128,0,255
9099,255,128,0,255
16036,255,128,0,255
3764,255,128,0,255
13586,255,128,0,255
9453,255,128,0,255
5277,255,128,0,255
11644,255,128,0,255
2469,255,128,0,255
15614,255,128,0,255
4123,255,128,0,255
7233,255,128,0,255
10399,255,128,0,255
2395,255,128,0,255
10139,255,128,0,255
10781,255,128,0,255
9786,255,128,0,255
15610,255,128,0,255
14960,255,128,0,255
3495,255,128,0,255
304,255,128,0,255
